HSC-ID,AKR_ID,specz,clss,Y,sum_y,y_pred,S11-L18,Z-N4,S9-L18,S9-L15,Ym-N4,I-N4,S11-L15,R-L18,I-L18,R-N4,fuzzy_dist,fuzzy_err
7.967119236927408e+16,48281,0.253,GAL,0,,,0.2579999999999991,-0.5689999999999991,0.05700000000000216,0.05200000000000316,-0.7939999999999969,-0.2680000000000007,0.2530000000000001,2.023,1.5679999999999978,0.1870000000000012,0.8483641657589079,0.5539143345064352
7.967131692330238e+16,133628,0.459,GAL,0,,,0.09600000000000007,0.35900000000000176,0.0210000000000008,-0.5470000000000006,0.004999999999999004,0.995000000000001,-0.4720000000000013,3.9469999999999987,3.115000000000002,1.8269999999999984,0.8647201705408663,0.5140325034854875
8.009351650347142e+16,132528,0.105,GAL,0,,,0.030999999999998806,-0.42199999999999693,-0.4149999999999992,-0.2779999999999987,-0.5580000000000034,-0.26399999999999224,0.16799999999999926,1.6630000000000005,1.3250000000000064,0.07400000000000162,0.8449116616479276,0.6779911421271619
7.967117089441518e+16,133804,0.289,GAL,0,,,-0.06299999999999882,1.3079999999999998,-0.5149999999999988,-0.6159999999999979,1.1229999999999976,1.6669999999999978,-0.16399999999999793,3.8740000000000014,3.3610000000000007,2.18,0.8022951308333626,0.7592319090216852
7.966650655993646e+16,132539,0.285,GAL,0,,,0.5439999999999969,0.41999999999999815,0.13399999999999326,-0.09800000000000607,0.21600000000000108,0.7660000000000018,0.3119999999999976,3.620000000000001,3.027000000000001,1.3590000000000018,0.8866432146091985,0.7355982313796421
7.966650655994315e+16,132493,0.7040000000000001,GAL,0,,,0.6780000000000008,2.5639999999999996,0.3580000000000005,0.4029999999999987,2.3679999999999986,2.8350000000000013,0.722999999999999,5.714000000000002,4.964000000000002,3.5850000000000013,0.5363516272342768,0.6277695771378202
8.009310848159323e+16,48788,0.301,GAL,0,,,-0.3030000000000008,-0.407,-0.5749999999999993,-0.6339999999999968,-0.6360000000000028,-0.1870000000000012,-0.3619999999999983,1.4989999999999988,1.097999999999999,0.21399999999999866,0.8324693504560765,0.28360414647556664
8.009791454998346e+16,134647,0.695,GAL,0,,,0.375,2.27,-0.05799999999999982,-0.0730000000000004,2.1980000000000004,2.3000000000000007,0.35999999999999943,4.039999999999999,3.722000000000001,2.6179999999999986,0.6877759466860044,0.8389955710635809
8.009311277654493e+16,133363,0.289,GAL,0,,,-0.141,0.22599999999999554,-0.4030000000000005,-0.6140000000000025,0.057999999999992724,0.4379999999999953,-0.3520000000000021,2.8030000000000013,2.3790000000000013,0.8619999999999948,0.9582756402840644,0.8050221594531439
8.009311707151938e+16,133406,0.306,GAL,0,,,0.20199999999999815,-0.022999999999999687,-0.2850000000000001,-0.5299999999999976,0.024999999999998582,0.3459999999999965,-0.04299999999999926,3.244,2.8729999999999976,0.7169999999999987,0.9217947468890532,0.7355982313796421
7.966624456692656e+16,47290,0.459,GAL,0,,,-0.28699999999999903,0.24600000000000224,-0.3409999999999975,-0.2539999999999978,-0.10200000000000033,0.4700000000000024,-0.1999999999999993,3.0219999999999985,2.6380000000000017,0.8539999999999992,0.9482578727978216,0.25553915427564033
